Name Wetland,ID,Area (km2),Type of wetland,Species richness,Species normalized,lat,lon,SatAreaFrac,SatAreaFrac_20,SatAreaFrac_40,SatAreaFrac_60
Episkopi wastewater treatment swamp,GR431KRI304,0.0122,Inland,1.0,81.96721311,35.26009,25.24917,0.5196545124053955,0.4076374769210815,0.4704498052597046,0.553928017616272
Asimi wastewater treatment swamp,GR431KRI305,0.0074,Inland,1.0,135.1351351,35.03081,25.08478,0.5501680970191956,0.421564370393753,0.4872362613677978,0.5787824392318726
Reservoir,GR431KRI308,0.0026,Inland,1.0,384.6153846,35.16584,25.10268,0.2218811959028244,0.0061389915645122,0.0607995614409446,0.2567611038684845
Reservoir,GR431KRI310,0.0038,Inland,1.0,263.1578947,35.16897,25.12559,0.2363709956407547,0.0064648590050637,0.073866493999958,0.2789243757724762
Tou Tourkou o Lakkos,GR431KRI311,0.0072,Inland,1.0,138.8888889,34.97993,25.24189,0.6022037267684937,0.5077706575393677,0.5504634380340576,0.631754457950592
Armanogeia dam lake,GR431KRI314,0.1002,Inland,3.0,29.94011976,35.12025,25.15954,0.2218811959028244,0.0061389915645122,0.0607995614409446,0.2567611038684845
Tefeli reservoir 2,GR431KRI316,0.0019,Inland,2.0,1052.631579,35.10292,25.1562,0.2218811959028244,0.0061389915645122,0.0607995614409446,0.2567611038684845
Plakiotissa dam lake,GR431KRI321,0.156,Inland,7.0,44.87179487,35.06721,25.14384,0.5501680970191956,0.421564370393753,0.4872362613677978,0.5787824392318726
Halavrianos dam lake,GR431KRI323,0.13,Inland,8.0,61.53846154,35.19224,25.14495,0.2363709956407547,0.0064648590050637,0.073866493999958,0.2789243757724762
Reservoir,GR431KRI339,0.0054,Inland,1.0,185.1851852,35.02853,25.22922,0.5693910121917725,0.4559416770935058,0.5133413672447205,0.6063812971115112
Pyrgioliki of Ziros,GR432KRI015,0.0038,Inland,7.0,1842.105263,35.07218,26.13775,0.29672232270240784,0.2401368618011474,0.2620922327041626,0.2985689043998718
Kalovitis reservoir 1,GR432KRI031,0.0022,Inland,1.0,454.5454545,35.05364,25.91226,0.49862274527549744,0.404424101114273,0.4395746886730194,0.5160893201828003
Oreino dam lake,GR432KRI033,0.007,Inland,2.0,285.7142857,35.0653,25.90673,0.49862274527549744,0.404424101114273,0.4395746886730194,0.5160893201828003
Rontiria dam,GR432KRI043,0.0188,Inland,7.0,372.3404255,35.0177,25.77629,0.3931523263454437,0.2931933403015136,0.3332332968711853,0.4024741053581238
Akrebatsi 1,GR432KRI045,0.0044,Inland,3.0,681.8181818,35.01072,25.77839,0.3931523263454437,0.2931933403015136,0.3332332968711853,0.4024741053581238
Stavros reservoir,GR432KRI046,0.0023,Inland,1.0,434.7826087,35.05678,25.75718,0.3931523263454437,0.2931933403015136,0.3332332968711853,0.4024741053581238
Bramiana dam lake,GR432KRI050,1.0177,Inland,19.0,18.66954898,35.0417,25.70016,0.3640439510345459,0.2103393822908401,0.3229187428951263,0.4092660248279571
Lygeri of Kritsa,GR432KRI058,0.0019,Inland,1.0,526.3157895,35.17462,25.66044,0.13988342881202698,0.0039573800750076,0.0188369322568178,0.1377410590648651
Exo Lakkonia reservoir,GR432KRI059,0.0013,Inland,1.0,769.2307692,35.19902,25.65962,0.13988342881202698,0.0039573800750076,0.0188369322568178,0.1377410590648651
Livadi temporary pond,GR432KRI063,0.0074,Inland,3.0,405.4054054,35.22006,25.62842,0.13988342881202698,0.0039573800750076,0.0188369322568178,0.1377410590648651
Driros temporary pond,GR432KRI069,0.0348,Inland,8.0,229.8850575,35.25762,25.63657,0.5375369191169739,0.4375185370445251,0.4835154414176941,0.5621252059936523
Kourounes temporary pond,GR432KRI070,0.0063,Inland,5.0,793.6507937,35.27626,25.63511,0.5375369191169739,0.4375185370445251,0.4835154414176941,0.5621252059936523
Ziros pond,GR432KRI267,0.0018,Inland,3.0,1666.666667,35.07194,26.14057,0.29672232270240784,0.2401368618011474,0.2620922327041626,0.2985689043998718
Lamnoni,GR432KRI296,0.0019,Inland,2.0,1052.631579,35.08036,26.17459,0.1440897136926651,0.0059259817935526,0.0738543793559074,0.169900581240654
Garypa temporary pond,GR433KRI136,0.0063,Inland,2.0,317.4603175,35.33216,24.7309,0.42336025834083557,0.203889861702919,0.3146059811115265,0.4888128340244293
Potamon dam lake,GR433KRI143,1.2157,Inland,4.0,3.290285432,35.28016,24.57308,0.6421205997467041,0.5333793759346008,0.5926110744476318,0.6858730912208557
Vizari reservoir,GR433KRI144,0.0846,Inland,2.0,23.64066194,35.21148,24.69464,0.4970301687717438,0.3373361229896545,0.4080120623111725,0.5545587539672852
Kissos pond,GR433KRI145,0.0019,Inland,1.0,526.3157895,35.18945,24.56833,0.5391570925712585,0.3923481404781341,0.4544963836669922,0.5863718390464783
Lepidolakkoi of Kare,GR433KRI151,0.0039,Inland,1.0,256.4102564,35.2918,24.4898,0.602048933506012,0.4830618798732757,0.541239857673645,0.6453202962875366
Livadi Bourboure,GR433KRI167,0.0585,Inland,4.0,68.37606838,35.24897,24.27803,0.36315587162971497,0.1369355171918869,0.2183408886194229,0.4139496088027954
Mesiako Livadi,GR433KRI259,0.0022,Inland,1.0,454.5454545,35.25618,24.27499,0.5590857267379761,0.427981972694397,0.4892741739749908,0.605999767780304
Karines mining pools,GR433KRI264,0.0088,Inland,2.0,227.2727273,35.25455,24.49846,0.602048933506012,0.4830618798732757,0.541239857673645,0.6453202962875366
Lepidolakkoi of Armenoi,GR433KRI266,0.002,Inland,4.0,2000.0,35.29613,24.47272,0.602048933506012,0.4830618798732757,0.541239857673645,0.6453202962875366
Klisidi temporary pond,GR433KRI280,0.001,Inland,1.0,1000.0,35.26255,24.65362,0.5663934946060181,0.4273339211940765,0.4946593344211578,0.615902304649353
Panagia Kera reservoir,GR433KRI281,0.0027,Inland,3.0,1111.111111,35.3159,24.51543,0.6421205997467041,0.5333793759346008,0.5926110744476318,0.6858730912208557
Lepidolakkoi of Sellia,GR433KRI282,0.0014,Inland,1.0,714.2857143,35.28902,24.5136,0.6421205997467041,0.5333793759346008,0.5926110744476318,0.6858730912208557
Kournas lake,GR434KRI164,0.7165,Inland,87.0,121.4235869,35.33078,24.27545,0.5590857267379761,0.427981972694397,0.4892741739749908,0.605999767780304
Argyroupoli wastewater treatment swamp,GR434KRI165,0.0046,Inland,9.0,1956.521739,35.29256,24.33158,0.5590857267379761,0.427981972694397,0.4892741739749908,0.605999767780304
Omalos Chanion temporary pond,GR434KRI196,0.0079,Inland,14.0,1772.151899,35.32491,23.891,0.46267062425613403,0.2938993871212005,0.3773119449615478,0.5101968050003052
Agia lake,GR434KRI197,0.2938,Inland,83.0,282.5051055,35.47563,23.93329,0.30713993310928345,0.1079372689127922,0.1795052736997604,0.3501795828342438
Chrysoskalitisa reservoir,GR434KRI213,0.1037,Inland,1.0,9.643201543,35.30793,23.54576,0.37857484817504883,0.1732096672058105,0.2389533370733261,0.4133936762809753
Limni,GR434KRI218,0.0054,Inland,1.0,185.1851852,35.37104,23.63251,0.4802493453025818,0.2839622497558594,0.385182648897171,0.547964334487915
Tersana small pond,GR434KRI318,0.0046,Inland,5.0,1086.956522,35.56605,24.08585,0.18772926926612854,0.0114535121247172,0.0447882376611232,0.2154081612825393
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
